,trackName,Punctuation,User
1854,Turning Into You,4,0
1855,Hurting As One,4,0
1856,Cruising California (Bumpin  In My Trunk),5,0
1857,Cruising California (Bumpin  In My Trunk),5,0
1858,All I Have Left Is You,5,0
1859,OC Guns,5,0
1873,I Wanna Secret Family (With You),4,0
1876,Dividing By Zero,4,0
1881,Cruising California (Bumpin  In My Trunk),5,0
1891,Days Go By,5,0
1895,All I Have Left Is You,5,0
1900,Slim Pickens Does The Right Thing And Rides The Bomb To Hell,4,0
1906,Hurting As One,4,0
1907,Cruising California (Bumpin  In My Trunk),5,0
1914,The Future Is Now,5,0
1915,Secrets From The Underground,4,0
1918,Hurting As One,4,0
1919,Cruising California (Bumpin  In My Trunk),5,0
1920,All I Have Left Is You,5,0
1921,OC Guns,5,0
1922,Dirty Magic,5,0
1927,Secrets From The Underground,4,0
1928,Days Go By,5,0
1929,Neocon,4,0
1932,Hit That,3,0
1935,Welcome,4,0
1936,The Worst Hangover Ever,4,0
1938,American Jesus,5,0
1939,21st Century (Digital Boy),5,0
1942,Punk Rock Song,5,0
1950,Beyond Electric Dreams,5,0
1956,Atheist Peace,5,0
1957,All There Is,5,0
1963,The Empire Strikes First,5,0
1964,Beyond Electric Dreams,5,0
1967,Overture,5,0
1970,Atheist Peace,5,0
1971,All There Is,5,0
1973,Let Them Eat War,5,0
1974,Bichis,4,0
1976,Bichis,4,0
1977,Bichis,4,0
1978,Bichis,4,0
1979,Bichis,4,0
1980,Bichis,4,0
1981,Bichis,4,0
1983,Bichis,4,0
1984,Bichis,4,0
1985,Bichis,4,0
1986,Bichis,4,0
1987,Clarity,4,0
1988,Born and Raised,4,0
1989,Anthem of Our Dying Day,4,0
1992,Salt of the Earth,4,0
1993,Bulls In The Bronx,5,0
1994,Stand Up,4,0
1995,We ve Got A Situation Here,4,0
1997,Hooray For Me,5,0
1998,Saturday Love,5,0
1999,Something I Call Personality,5,0
2003,D.J. D.J.,5,0
2005,Inertiatic Esp,5,0
2009,Stood A Chance,5,0
2013,Evil s My Friend,5,0
2018,Up All Night,5,0
2021,Fingers Crossed,5,0
2023,OC Guns,5,0
2025,The Boys of Summer,5,0
2026,Prayer Of The Refugee,5,0
2030,The Taste of Ink,4,0
2034,The Ride,4,0
2038,Anthem of Our Dying Day,4,0
2042,Bulls In The Bronx,5,0
2043,Stand Up,4,0
2044,We ve Got A Situation Here,4,0
2045,I m Destroying The World,5,0
2047,Saturday Love,5,0
2048,Something I Call Personality,5,0
2049,When Your Heart Stops Beating,5,0
2050,Everything s Magic,5,0
2051,California Babylon,5,0
2053,Drunkship Of Lanterns,5,0
2054,Inertiatic Esp,5,0
2056,Drunkship Of Lanterns,5,0
2058,Tidal Wave,5,0
2059,Tidal Wave,5,0
2060,Stood A Chance,5,0
2061,Stood A Chance,5,0
2062,All Outta Angst,5,0
2063,Get Up,5,0
2064,Sometimes I Don t Mind,5,0
2066,Where I m Going,5,0
2067,Charlie s Inferno,4,0
2070,Fingers Crossed,5,0
2071,Fingers Crossed,5,0
2072,Into Action,5,0
2073,OC Guns,5,0
2075,The Boys of Summer,5,0
2076,Prayer Of The Refugee,5,0
2077,Ocean Avenue,5,0
2078,Take Me Back,4,0
2079,Reinventing Your Exit,4,0
2080,The Taste of Ink,4,0
2081,A Favor House Atlantic,4,0
2082,Sixteen,4,0
2083,Gravemakers & Gunslingers,4,0
2084,Charlie s Inferno,4,0
2085,Charlie s Inferno,4,0
2086,Where I m Going,5,0
2087,The Getaway,5,0
2088,Charlie s Inferno,4,0
2089,Charlie s Inferno,4,0
2090,The Getaway,5,0
2091,Up All Night,5,0
2092,Fingers Crossed,5,0
2093,Into Action,5,0
2095,The Middle,5,0
2096,The Boys of Summer,5,0
2097,The Middle,5,0
2098,OC Guns,5,0
2099,The Middle,5,0
2100,The Boys of Summer,5,0
2102,The Middle,5,0
2105,The Middle,5,0
2107,Prayer Of The Refugee,5,0
2109,Bichis,4,0
2119,Into Action,5,0
2120,OC Guns,5,0
2121,The Middle,5,0
2122,The Boys of Summer,5,0
2125,Reinventing Your Exit,4,0
2126,Take Me Back,4,0
2129,A Favor House Atlantic,4,0
2134,Clarity,4,0
2135,Born and Raised,4,0
2137,Becoming the Bull,4,0
2138,Red Hatchet,4,0
2139,Red Hatchet,4,0
2140,Salt of the Earth,4,0
2141,Bulls In The Bronx,5,0
2147,Something I Call Personality,5,0
2150,California Babylon,5,0
2153,Bichis,4,0
2157,Happy Father s Day,5,0
2158,Sid and Nancy,5,0
2161,I Don t Like Me Anymore,5,0
2162,I m a Transvest-Lite,5,0
2165,Bye Bye Biopsy Girl,4,0
2172,Sid and Nancy,5,0
2175,I Don t Like Me Anymore,5,0
2181,I m so Sorry Tony,4,0
2182,Generation Z,5,0
2188,I Don t Like Me Anymore,5,0
2189,I m a Transvest-Lite,5,0
2193,This Is What Makes Us Girls,4,0
2194,Carmen,4,0
2195,Million Dollar Man,4,0
2196,Ride,2,0
2197,American,2,0
2198,Cola,4,0
2200,Blue Velvet,2,0
2201,Gods & Monsters,2,0
2202,Born To Die,2,0
2203,Off To The Races,2,0
2207,Showdown (G.E./P.),5,0
2211,"Haille Sellasse, Up Your Ass",5,0
2212,Fuck Machine,5,0
2213,This Might Be Satire,5,0
2214,Who Will Help Me Bake This Bread?,5,0
2215,Pigs Will Pay,5,0
2216,Homophobes Are Just Pissed  Cause They Can t Get Laid,5,0
2217,Leg-Hold Trap,5,0
2218,I Want U 2 Vant Me,5,0
2219,Middle Finger Response (Demo),5,0
2220,Middle Finger Response (Demo),5,0
2221,"Hate, Myth, Muscle, Etiquette (Demo)",4,0
2223,Fuck Machine (Demo),5,0
2224,Showdown (G.E./P.),5,0
2225,Ska Sucks,5,0
2226,Middle Finger Response,5,0
2227,"Stick the Fucking Flag up Your Goddamn Ass, You Sonofabitch",5,0
2228,"Haille Sellasse, Up Your Ass",5,0
2229,Fuck Machine,5,0
2230,This Might Be Satire,5,0
2231,Who Will Help Me Bake This Bread?,5,0
2232,Pigs Will Pay,5,0
2233,Homophobes Are Just Pissed  Cause They Can t Get Laid,5,0
2234,Leg-Hold Trap,5,0
2235,I Want U 2 Vant Me,5,0
2236,Middle Finger Response (Demo),5,0
2238,This Might Be Satire (Demo),4,0
2239,Fuck Machine (Demo),5,0
2241,The Only Good Fascist Is a Very Dead Fascist,5,0
2242,Anti-Manifesto,5,0
2243,Back to the Motor League,4,0
2244,Dear Coach s Corner,4,0
2245,Failed Imagineer,5,0
2246,Anti-Manifesto,5,0
2247,Head? Chest? Or Foot?,5,0
2248,"Hate, Myth, Muscle, Etiquette",5,0
2250,Ska Sucks,5,0
2251,Middle Finger Response,5,0
2252,"Stick the Fucking Flag up Your Goddamn Ass, You Sonofabitch",5,0
2254,Fuck Machine,5,0
2255,This Might Be Satire,5,0
2257,Pigs Will Pay,5,0
2258,Homophobes Are Just Pissed  Cause They Can t Get Laid,5,0
2259,Leg-Hold Trap,5,0
2260,I Want U 2 Vant Me,5,0
2265,La Vie en rose,1,0
2266,Come Fly With Me - Remastered 1998,3,0
2268,I ve Got You Under My Skin - Remastered 1998,1,0
2270,Bichis,4,0
2271,Bichis,4,0
2272,Bichis,4,0
2274,Showdown (G.E./P.),5,0
2275,Ska Sucks,5,0
2276,Middle Finger Response,5,0
2277,"Stick the Fucking Flag up Your Goddamn Ass, You Sonofabitch",5,0
2278,"Haille Sellasse, Up Your Ass",5,0
2279,Fuck Machine,5,0
2280,This Might Be Satire,5,0
2281,Who Will Help Me Bake This Bread?,5,0
2282,Pigs Will Pay,5,0
2283,Homophobes Are Just Pissed  Cause They Can t Get Laid,5,0
2284,Leg-Hold Trap,5,0
2285,Leg-Hold Trap,5,0
2287,Middle Finger Response (Demo),5,0
2293,"Hate, Myth, Muscle, Etiquette",5,0
2294,Showdown (G.E./P.),5,0
2295,Ska Sucks,5,0
2300,Drunkship Of Lanterns,5,0
2316,The Middle,5,0
2317,The Boys of Summer,5,0
2318,Prayer Of The Refugee,5,0
2319,Ocean Avenue,5,0
2320,Take Me Back,4,0
2321,Reinventing Your Exit,4,0
2322,The Taste of Ink,4,0
2323,A Favor House Atlantic,4,0
2324,Gravemakers & Gunslingers,4,0
2325,Sixteen,4,0
2326,The Ride,4,0
2327,Clarity,4,0
2328,Clarity,4,0
2329,Clarity,4,0
2330,Born and Raised,4,0
2331,Anthem of Our Dying Day,4,0
2333,Red Hatchet,4,0
2334,Salt of the Earth,4,0
2335,Bulls In The Bronx,5,0
2336,Stand Up,4,0
2337,Bichis,4,0
2339,Bichis,4,0
2340,Bichis,4,0
2342,Bichis,4,0
2343,Bichis,4,0
2344,Bichis,4,0
2345,Bichis,4,0
2347,Bichis,4,0
2348,Bichis,4,0
2349,Bichis,4,0
2351,Virtual Diva,4,0
2352,Una Vez Más,4,0
2353,Pasado pisado,4,0
2354,Candy,4,0
2355,Llamada de Emergencia,2,0
2357,La Despedida,5,0
2361,Mi Vecinita,4,0
2363,Mi Reina,5,0
2364,Bichis,4,0
2366,Charlie s Inferno,4,0
2367,The Getaway,5,0
2368,Up All Night,5,0
2369,Fingers Crossed,5,0
2370,Into Action,5,0
2371,OC Guns,5,0
2372,The Middle,5,0
2374,Prayer Of The Refugee,5,0
2375,Noche de Estrellas,4,0
2376,Mi Reina,5,0
2379,Angelito Sin Alas,2,0
2380,Te Pintaron Pajaritos,4,0
2381,Everything s Magic,5,0
2382,Complicated,4,0
2384,Girlfriend,4,0
2386,I m with You,4,0
2389,Runaway,4,0
2391,When You re Gone,4,0
2394,Innocence,4,0
2397,Contagious,4,0
2401,I Can Do Better - Acoustic Version,4,0
2402,Girlfriend - The Submarines  Time Warp  66 Mix - English,4,0
2406,Runaway,4,0
2409,Everything Back But You,4,0
2413,One of Those Girls,4,0
2415,The Middle,5,0
2422,A Favor House Atlantic,4,0
2430,The Middle,5,0
2431,The Boys of Summer,5,0
2434,Take Me Back,4,0
2436,I Can Do Better,4,0
2437,Runaway,4,0
2438,The Best Damn Thing,4,0
2440,Everything Back But You,4,0
2441,Hot,4,0
2444,Bichis,4,0
2445,Born and Raised,4,0
2446,Anthem of Our Dying Day,4,0
2447,Becoming the Bull,4,0
2449,Bulls In The Bronx,5,0
2462,D.J. D.J.,5,0
2466,Tidal Wave,5,0
2467,Stood A Chance,5,0
2468,All Outta Angst,5,0
2470,Sometimes I Don t Mind,5,0
2472,Where I m Going,5,0
2475,Up All Night,5,0
2477,Into Action,5,0
2478,OC Guns,5,0
2479,The Middle,5,0
2481,Prayer Of The Refugee,5,0
2482,Ocean Avenue,5,0
2483,Prayer Of The Refugee,5,0
2484,Ocean Avenue,5,0
2485,Take Me Back,4,0
2486,Reinventing Your Exit,4,0
2487,The Taste of Ink,4,0
2488,A Favor House Atlantic,4,0
2489,Gravemakers & Gunslingers,4,0
2492,Black Star,2,0
2494,Push,4,0
2497,Stop Standing There,4,0
2499,Everybody Hurts,4,0
2501,Half-Truism,4,0
2502,Trust In You,5,0
2503,"You re Gonna Go Far, Kid",5,0
2506,Takes Me Nowhere,5,0
2508,Nothingtown,3,0
2509,Stuff Is Messed Up,4,0
2510,Fix You,4,0
2514,Trust In You,5,0
2518,Takes Me Nowhere,5,0
2522,Fix You,4,0
2525,Half-Truism,4,0
2527,"You re Gonna Go Far, Kid",5,0
2528,"You re Gonna Go Far, Kid",5,0
2532,Takes Me Nowhere,5,0
2536,Complicated,4,0
2537,The Kids Aren t Alright,4,0
2538,Pretty Fly (For A White Guy),5,0
2539,Self Esteem,5,0
2546,California - Tchad Blake Mix,4,0
2548,Little Lion Man,1,0
2549,What s My Age Again?,4,0
2550,Restless,1,0
2551,Sweet Child O  Mine,4,0
2552,Thunderstruck,4,0
2553,Read My Mind,3,0
2554,I Bet You Look Good On The Dancefloor,3,0
2555,Ruby,4,0
2556,Boys Don t Cry,3,0
2557,Tighten Up,3,0
2558,Undercover Martyn,4,0
2559,Lonely Boy,3,0
2560,Joker And The Thief,5,0
2562,Highway to Hell,5,0
2563,2001: A Space Odyssey (Main Theme),4,0
2564,How You Remind Me,3,0
2566,Gold on the Ceiling,3,0
2567,Pretty Fly (For A White Guy),5,0
2569,So What,4,0
2570,Stone Cold Classic,4,0
2571,Rock And Roll Part II,4,0
2573,When The Sun Goes Down,3,0
2575,Hey Boy Hey Girl,3,0
2576,Heads Will Roll,3,0
2578,Broken Wings,3,0
2579,Welcome To The Jungle,4,0
2581,Living in America,3,0
2583,Fluorescent Adolescent,4,0
2585,The Kids Aren t Alright,4,0
2586,Pretty Fly (For A White Guy),5,0
2589,Want You Bad,4,0
2590,Let The Bad Times Roll,4,0
2592,Gone Away - 1997,5,0
2593,Gone Away - 1997,5,0
2598,Self Esteem,5,0
2599,Why Don t You Get A Job,5,0
2606,Human,4,0
2607,Mr. Brightside,5,0
2608,Sex on Fire,5,0
2609,Blitzkrieg Bop - 2016 Remaster,5,0
2610,The Rockafeller Skank,3,0
2611,The Passenger,4,0
2612,Somebody Told Me,4,0
2613,Kids,4,0
2614,A-Punk,4,0
2615,Fluorescent Adolescent,4,0
2616,Mardy Bum,3,0
2617,Perhaps Vampires Is A Bit Strong But…,4,0
2620,Perhaps Vampires Is A Bit Strong But…,4,0
2621,Perhaps Vampires Is A Bit Strong But…,4,0
2622,Knee Socks,3,0
2623,I Wanna Be Yours,3,0
2624,Do I Wanna Know?,4,0
2625,R U Mine?,4,0
2626,One For The Road,1,0
2627,Arabella,1,0
2628,I Want It All,3,0
2629,No. 1 Party Anthem,1,0
2630,Mad Sounds,3,0
2631,Mardy Bum,3,0
2632,Perhaps Vampires Is A Bit Strong But…,4,0
2633,Fluorescent Adolescent,4,0
2634,Only Ones Who Know,1,0
2635,Do Me a Favour,3,0
2636,This House is a Circus,3,0
2637,"If You Were There, Beware",1,0
2638,Fluorescent Adolescent,4,0
2639,A-Punk,4,0
2640,What You Know,5,0
2641,The Ride,4,0
2642,Clarity,4,0
2643,Born and Raised,4,0
2644,Anthem of Our Dying Day,4,0
2645,Becoming the Bull,4,0
2646,Red Hatchet,4,0
2648,Bulls In The Bronx,5,0
2649,Stand Up,4,0
2650,We ve Got A Situation Here,4,0
2654,Something I Call Personality,5,0
2656,Everything s Magic,5,0
2657,California Babylon,5,0
2661,Sink Into Me,5,0
2662,Sink Into Me,5,0
2664,Stood A Chance,5,0
2665,All Outta Angst,5,0
2666,Get Up,5,0
2667,Sometimes I Don t Mind,5,0
2668,Evil s My Friend,5,0
2680,Take Me Back,4,0
2681,Take Me Back,4,0
2685,Gravemakers & Gunslingers,4,0
2687,Sixteen,4,0
2692,Last Caress - C.I. Recording 1978,4,0
2693,Sex on Fire,5,0
2694,Where Eagles Dare,5,0
2698,She - Reel Platinum 1985,4,0
2699,Hollywood Babylon - C.I Recording 1978,4,0
2702,Night Of The Living Dead - Master Sound Productions 1980,4,0
2712,Skulls - Master Sound Productions 1980,4,0
2713,London Dungeon - Master Sound Productions 1980,4,0
2717,"Die, Die My Darling - Fox Studio 1983",4,0
2719,Children In Heat - C.I Recording 1979,4,0
2720,Horror Hotel - Master Sound Productions 1980,4,0
2722,Hate Breeders - Reel Platinum 1986,4,0
2726,The Brews,5,0
2729,Nervous Breakdown,4,0
2730,Hybrid Moments - C.I. Recording 1978,4,0
2731,Suburban Home,5,0
2732,Leave It Alone,5,0
2733,Punk Rock Song,5,0
2734,Halloween,4,0
2739,American Jesus,5,0
2740,Skulls,4,0
2747,Angel s Wings,3,0
2757,Dying Degree,5,0
2758,The Quass,5,0
2759,The Brews,5,0
2761,Dying Degree,5,0
2762,Fleas,5,0
2763,Lori Meyers,5,0
2764,Lori Meyers,5,0
2765,Jeff Wears Birkenstocks,5,0
2766,Punk Guy,5,0
2767,Reeko,4,0
2768,Scavenger Type,4,0
2770,Linoleum,5,0
2771,Leave It Alone,5,0
2774,Don t Call Me White,5,0
2775,My Heart Is Yearning,4,0
2777,The Brews,5,0
2779,Dying Degree,5,0
2780,Fleas,5,0
2782,White Noise 3 Hour Long,4,0
2785,The Brews,5,0
2786,The Quass,5,0
2787,Dying Degree,5,0
2788,Fleas,5,0
2789,Lori Meyers,5,0
2790,Jeff Wears Birkenstocks,5,0
2791,Punk Guy,5,0
2792,Happy Guy,4,0
2793,Reeko,4,0
2794,Scavenger Type,4,0
2795,Linoleum,5,0
2796,Leave It Alone,5,0
2797,Dig,4,0
2800,My Heart Is Yearning,4,0
2801,Perfect Government,4,0
2802,The Brews,5,0
2803,Dying Degree,5,0
2804,The Quass,5,0
2805,Fleas,5,0
2807,Lori Meyers,5,0
2808,Jeff Wears Birkenstocks,5,0
2809,She - Reel Platinum 1985,4,0
2810,Hollywood Babylon - C.I Recording 1978,4,0
2811,Horror Business - C.I Recording 1979,4,0
2812,Teenagers From Mars - C.I Recording 1979/Without Count In,4,0
2813,Fluorescent Adolescent,4,0
2814,A-Punk,4,0
2817,R U Mine?,4,0
2822,Do I Wanna Know?,4,0
2824,Mr. Brightside,5,0
2828,When You Were Young,4,0
2829,Reptilia,5,0
2831,Bichis,4,0
2832,Bichis,4,0
2833,Bichis,4,0
2834,Bichis,4,0
2835,A-Punk,4,0
2836,What You Know,5,0
2841,Chelsea Dagger,3,0
2843,Bitter Sweet Symphony,3,0
2844,Do I Wanna Know?,4,0
2845,Human,4,0
2846,Mr. Brightside,5,0
2847,I m Gonna Be (500 Miles),3,0
2858,Bichis,4,0
2860,Fiebre (Prod. King DouDou),3,0
2866,Pasado pisado,4,0
2869,¿Qué Tengo Que Hacer?,4,0
2871,Dynamite,4,0
2872,La Rosa Negra (feat. Carnal),2,0
2873,Es un Secreto,4,0
2891,Dutty Love,4,0
2892,Yo Te Esperaré,5,0
2906,"Lo Que Pasó, Pasó",5,0
2912,Quitate el Top - Radio Edit,1,0
2914,Coconut Tree,4,0
2916,Fluorescent Adolescent,4,0
2918,What You Know,5,0
2921,Gasolina,5,0
2923,Una Vaina Loca,5,0
2925,Verano Azul,5,0
2928,Como Tu No Hay Dos,4,0
2932,Human,4,0
2933,Mr. Brightside,5,0
2934,Sex on Fire,5,0
2935,I m Gonna Be (500 Miles),3,0
2936,Young Folks,3,0
2937,When You Were Young,4,0
2938,Reptilia,5,0
2939,Song 2 - 2012 Remaster,4,0
2940,Blitzkrieg Bop - 2016 Remaster,5,0
2941,The Rockafeller Skank,3,0
2957,Jerk It Out,1,0
2960,Last Nite,4,0
2961,Rock  n  Roll (Part 1),4,0
2963,Black Betty,3,0
2966,Shut Up and Let Me Go,3,0
2976,Thunderstruck,4,0
2978,I Bet You Look Good On The Dancefloor,3,0
2979,Ruby,4,0
2980,Boys Don t Cry,3,0
2982,Lonely Boy,3,0
2983,Undercover Martyn,4,0
2984,You Shook Me All Night Long,4,0
2985,Joker And The Thief,5,0
2986,Animal,3,0
2987,Gold on the Ceiling,3,0
2988,Highway to Hell,5,0
2989,How You Remind Me,3,0
2990,2001 (A Space Odyssey),3,0
2991,Pretty Fly (For A White Guy),5,0
2993,So What,4,0
2994,Stone Cold Classic,4,0
2995,Rock And Roll Part II,4,0
2997,When The Sun Goes Down,3,0
2999,Hey Boy Hey Girl,3,0
3000,Heads Will Roll,3,0
3001,Lets Go Surfing,2,0
3002,Broken Wings,3,0
3003,Living in America,3,0
3005,You ve Got The Love,3,0
3007,Numb,1,0
3010,Rock & Roll Queen,3,0
3011,I Just Had Sex - Edited Version,4,0
3012,Dancing On My Own,3,0
3013,The Bad Touch,4,0
3014,Over And Over,1,0
3018,I Will Wait,3,0
3020,Aquí No Hay Playa,1,0
3027,Demons,4,0
3037,Barco a Venus,3,0
3041,Cien gaviotas,4,0
3047,Down Under,4,0
3051,Heaven and Hell - 2009 Remaster,1,0
3053,Children of the Grave,3,0
3054,N.I.B.,3,0
3057,Sabbath Bloody Sabbath,1,0
3059,God Is Dead?,1,0
3060,A-Punk,4,0
3061,What You Know,5,0
3063,Midnight City,4,0
3064,Girlfriend,4,0
3065,I Can Do Better,4,0
3068,When You re Gone,4,0
3071,Innocence,4,0
3072,I Don t Have To Try,4,0
3073,One of Those Girls,4,0
3074,Contagious,4,0
3075,Keep Holding On,4,0
3079,Girlfriend - The Submarines  Time Warp  66 Mix - English,4,0
3081,Girlfriend,4,0
3085,When You re Gone,4,0
3086,Everything Back But You,4,0
3094,What the Hell,4,0
3098,Push,4,0
3100,Stop Standing There,4,0
3102,California Babylon,5,0
3104,Drunkship Of Lanterns,5,0
3106,Inertiatic Esp,5,0
3107,American Jesus,5,0
3108,21st Century (Digital Boy),5,0
3110,Infected,5,0
3111,Punk Rock Song,5,0
3113,Los Angeles Is Burning,5,0
3118,You,5,0
3119,Infected,5,0
3120,Punk Rock Song,5,0
3128,A-Punk,4,0
3134,Toro,3,0
3143,Reptilia,5,0
3144,Song 2 - 2012 Remaster,4,0
3146,Blitzkrieg Bop - 2016 Remaster,5,0
3148,Somebody Told Me,4,0
3149,Kids,4,0
3152,Rock & Roll Queen,3,0
3157,My Sharona,3,0
3176,Shut Up and Let Me Go,3,0
3182,Why Don t You Get A Job,5,0
3183,California - Tchad Blake Mix,4,0
3184,Why Don t You Get A Job,5,0
3189,Sweet Child O  Mine,4,0
3190,Thunderstruck,4,0
3193,Ruby,4,0
3194,Boys Don t Cry,3,0
3195,Tighten Up,3,0
3196,Undercover Martyn,4,0
3197,Lonely Boy,3,0
3198,Animal,3,0
3199,Joker And The Thief,5,0
3200,Highway to Hell,5,0
3202,2001 (A Space Odyssey),3,0
3206,Pretty Fly (For A White Guy),5,0
3207,Brown Eyed Girl,4,0
3209,Stone Cold Classic,4,0
3211,Time to Pretend,4,0
3227,21st Century (Digital Boy),5,0
3228,You,5,0
3230,Children of the Grave,3,0
3232,The Separation of Church and Skate,5,0
3233,"You re Gonna Go Far, Kid",5,0
3242,Let The Bad Times Roll,4,0
3246,Let The Bad Times Roll,4,0
3247,Behind Your Walls,3,0
3248,Half-Truism,4,0
3249,"You re Gonna Go Far, Kid",5,0
3251,Trust In You,5,0
3252,Trust In You,5,0
3253,"You re Gonna Go Far, Kid",5,0
3254,Trust In You,5,0
3255,Trust In You,5,0
3256,"You re Gonna Go Far, Kid",5,0
3257,Hammerhead,3,0
3259,Takes Me Nowhere,5,0
3263,Fix You,4,0
3265,Rise And Fall,3,0
3271,Everything Back But You,4,0
3274,I Don t Have To Try,4,0
3275,One of Those Girls,4,0
3277,Keep Holding On,4,0
3282,I Will Be,4,0
3283,I Can Do Better - Acoustic Version,4,0
3285,Girlfriend (feat. Lil Mama) - Dr. Luke Mix,2,0
3288,What You Know,5,0
3289,Midnight City,4,0
3292,Chelsea Dagger,3,0
3293,Toro,3,0
3294,Bitter Sweet Symphony,3,0
3295,Do I Wanna Know?,4,0
3297,Mr. Brightside,5,0
3298,Sex on Fire,5,0
3299,I m Gonna Be (500 Miles),3,0
3300,Young Folks,3,0
3302,Reptilia,5,0
3303,Song 2 - 2012 Remaster,4,0
3310,Are You Gonna Be My Girl,3,0
3311,Rock & Roll Queen,3,0
3312,Bohemian Like You,4,0
3313,Only Man,3,0
3314,In Too Deep,4,0
3315,All The Small Things,4,0
3316,White Noise 3 Hour Long,4,0
3317,Chelsea Dagger,3,0
3318,Toro,3,0
3319,Bitter Sweet Symphony,3,0
3320,Do I Wanna Know?,4,0
3321,21st Century (Digital Boy),5,0
3322,You,5,0
3323,Infected,5,0
3324,Punk Rock Song,5,0
3325,Sorrow,4,0
3326,Los Angeles Is Burning,5,0
3327,No Control,5,0
3329,Santeria,5,0
3330,What I Got,4,0
3331,Pretty Fly (For A White Guy),5,0
3333,Today,4,0
3336,Self Esteem,5,0
3337,Fly,2,0
3338,Ruby Soho,4,0
3339,Lump,3,0
3340,Garden Grove,4,0
3341,Sunset in July,4,0
3342,Sunset in July,4,0
3343,Hash Pipe,3,0
3344,Why Don t You Get A Job,5,0
3345,Why Don t You Get A Job,5,0
3346,Walkin  On The Sun,4,0
3347,Scarlet Begonias,4,0
3348,Every Morning,4,0
3349,Come Out and Play,4,0
3350,Stoned,4,0
3351,Pork And Beans,3,0
3352,Boss D.J.,4,0
3353,Lay Me Down,1,0
3354,Ashes,3,0
3355,Officer,1,0
3356,Back To The Shack,3,0
3357,Doin  Time,4,0
3358,Take On Me,4,0
3360,Peaches,3,0
3361,Vasoline - 2019 Remaster,4,0
3362,Slow Ride,4,0
3363,Wish You Were Here,4,0
3364,El Scorcho,4,0
3365,Don t Tread On Me,4,0
3366,Walk Away,3,0
3368,1979 - Remastered 2012,4,0
3369,Santeria,5,0
3370,White Noise 3 Hour Long,4,0
3371,Bichis,4,0
3372,Bichis,4,0
3373,Bichis,4,0
3374,Santeria,5,0
3376,Santeria,5,0
3377,Seed,5,0
3381,The Ballad Of Johnny Butt,4,0
3382,Burritos,4,0
3383,Under My Voodoo,4,0
3386,What I Got - Reprise,4,0
3392,Bichis,4,0
3393,Santeria,5,0
3400,Seed,5,0
3402,Santeria,5,0
3405,Seed,5,0
3407,What I Got,4,0
3408,Badfish,3,0
3409,Doin  Time,4,0
3410,Santeria,5,0
3411,Santeria,5,0
3412,Santeria,5,0
3413,What I Got,4,0
3414,Come Out and Play,4,0
3415,The Distance,3,0
3416,My Name Is Jonas,4,0
3418,40oz. To Freedom,4,0
3419,Sell Out,4,0
3420,Jane Says,3,0
3421,Man in the Box,4,0
3422,Say It Ain t So,3,0
3423,The Joker,4,0
3424,Wrong Way,4,0
3425,Collie Man,3,0
3426,Plush,3,0
3427,E-Pro,4,0
3429,Graduate,3,0
3431,Ball and Chain,3,0
3432,Cabin By the Sea,3,0
3433,Santeria,5,0
3434,Come Out and Play,4,0
3435,My Name Is Jonas,4,0
3436,Jerry Was A Race Car Driver,2,0
3437,Loser,2,0
3438,Sell Out,4,0
3439,"Tonight, Tonight - Remastered 2012",4,0
3441,Sex & Candy,4,0
3442,Island In The Sun,3,0
3443,War Pigs,3,0
3444,Spiderwebs,4,0
3445,Girls,2,0
3448,Machinehead - Remastered,4,0
3450,Father Of Mine,3,0
3454,Tangerine Sky,4,0
3455,Just A Girl,2,0
3461,Corona And Lime,4,0
3473,Santeria,5,0
3475,Jailhouse,5,0
3476,Jailhouse,5,0
3477,Pawn Shop,5,0
3478,Fluorescent Adolescent,4,0
3479,A-Punk,4,0
3480,What You Know,5,0
3481,Midnight City,4,0
3482,R U Mine?,4,0
3483,Take Me Out,3,0
3484,Chelsea Dagger,3,0
3485,Toro,3,0
3486,Bitter Sweet Symphony,3,0
3487,Do I Wanna Know?,4,0
3489,Hollywood Babylon - C.I Recording 1978,4,0
3490,Horror Business - C.I Recording 1979,4,0
3491,Teenagers From Mars - C.I Recording 1979/Without Count In,4,0
3492,Night Of The Living Dead - Master Sound Productions 1980,4,0
3493,Where Eagles Dare - Reel Platinum 1986,4,0
3494,Vampira - Master Sound Productions 1980,4,0
3497,London Dungeon - Master Sound Productions 1980,4,0
3498,Ghouls Night Out - Master Sound Productions 1980,3,0
3501,"Die, Die My Darling - Fox Studio 1983",4,0
3502,Hate Breeders - Reel Platinum 1986,4,0
3510,Devil s Whorehouse - Reel Platinum 1986,4,0
3511,Spinal Remains - Reel Platinum 1985,4,0
3518,Rat Fink - The Song Shop 1979,4,0
